tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,provincia,codigo_provincia,canton,codigo_canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion
ASESINATO,ZONA 2,PICHINCHA,CAYAMBE,TABACUNDO,17D10C07S01,TABACUNDO 1,PICHINCHA,17,PEDRO MONCAYO,1704,0.076,-78.21347,RURAL,QUEBRADAS,PUBLICO,2025-05-12 00:00:00,13:00:00,CONSTRICTORA,PRENDA TEXTIL,VIOLENCIA COMUNITARIA,EMOCIONAL,AHORCADURA,21,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,MILAGRO,MARISCAL SUCRE,09D17C14S01,MARISCAL SUCRE 1,GUAYAS,09,MILAGRO,0910,-2.1009,-79.5022,RURAL,CASA/VILLA,PRIVADO,2025-05-21 00:00:00,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,LOS CEREZOS,13D01C03S01,LOS CEREZOS 1,MANABI,13,PORTOVIEJO,1301,-1.06264,-80.4609,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,SAN CARLOS,09D12C01S01,SAN CARLOS 1,GUAYAS,09,BALAO,0903,-2.83563,-79.70423,RURAL,FINCA,PRIVADO,2025-05-21 00:00:00,19:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,SALINAS CENTRO,24D02C05S03,SALINAS CENTRO 3,SANTA ELENA,24,SALINAS,2403,-2.22068,-80.96398,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,18:30:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMUN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,23,A,MUJER,TRANS FEME,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S07,FLOR DE BASTION 7,GUAYAS,09,GUAYAQUIL,0901,-2.09343,-79.96985,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,11:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S07,FLOR DE BASTION 7,GUAYAS,09,GUAYAQUIL,0901,-2.09343,-79.96985,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,11:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S07,FLOR DE BASTION 7,GUAYAS,09,GUAYAQUIL,0901,-2.09343,-79.96985,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,11:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,24,A,MUJER,FEMENINO,MESTIZO/A,EN UNION DE HECHO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S03,FLORESTA 3,GUAYAS,09,GUAYAQUIL,0901,-2.26109,-79.88891,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,22:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S03,FLORESTA 3,GUAYAS,09,GUAYAQUIL,0901,-2.26109,-79.88891,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,22:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,MILAGRO,SAN PEDRO,09D17C11S01,SAN PEDRO 1,GUAYAS,09,MILAGRO,0910,-2.12655,-79.58789,URBANO,VIA PUBLICA,PUBLICO,2025-05-20 00:00:00,17:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR NORTE,09D07C03S02,BASTION POPULAR NORTE 2,GUAYAS,09,GUAYAQUIL,0901,-2.0846,-79.93222,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,23:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S05,SUBURBIO 5,GUAYAS,09,GUAYAQUIL,0901,-2.21228,-79.9297,URBANO,VIA PUBLICA,PUBLICO,2025-05-19 00:00:00,17:15:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,CEIBOS,LOS CEIBOS,09D09C01S01,LOS CEIBOS 1,GUAYAS,09,GUAYAQUIL,0901,-2.15934,-79.94746,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,13:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,LA PRADERA,13D02C02S01,LA PRADERA 1,MANABI,13,MANTA,1308,-0.96731,-80.70307,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,10:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,50,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SALINAS,09D04C03S01,SALINAS 1,GUAYAS,09,GUAYAQUIL,0901,-2.19788,-79.91496,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,05:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,CUBA,13D02C10S03,CUBA 3,MANABI,13,MANTA,1308,-0.9848,-80.70516,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,18:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S03,FLORESTA 3,GUAYAS,09,GUAYAQUIL,0901,-2.25929,-79.88706,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,16:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,09,GUAYAQUIL,0901,-2.0718,-79.93184,URBANO,MECANICAS,PRIVADO,2025-05-21 00:00:00,10:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,ESTEROS,09D02C01S01,ESTEROS 1,GUAYAS,09,GUAYAQUIL,0901,-2.25782,-79.90496,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,22:28:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MULATO/A,CASADO,ECUADOR,NINGUNA,DISCAPACITADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S02,CRISTO DEL CONSUELO 2,GUAYAS,09,GUAYAQUIL,0901,-2.22129,-79.90692,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,00:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S04,SUBURBIO 4,GUAYAS,09,GUAYAQUIL,0901,-2.21892,-79.93794,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,17:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S04,TRINITARIA SUR 4,GUAYAS,09,GUAYAQUIL,0901,-2.24176,-79.9296,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,ARENILLAS,07D05C02S01,ARENILLAS 1,EL ORO,07,ARENILLAS,0702,-3.54194,-80.08469,RURAL,TERRENO BALDIO,PUBLICO,2025-05-21 00:00:00,19:00:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,ARENILLAS,07D05C02S01,ARENILLAS 1,EL ORO,07,ARENILLAS,0702,-3.54194,-80.08469,RURAL,TERRENO BALDIO,PUBLICO,2025-05-21 00:00:00,19:00:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,CAÑAR,03,LA TRONCAL,0304,-2.34938,-79.31205,RURAL,MAR,PUBLICO,2025-05-11 00:00:00,15:20:00,ARMA CONTUNDENTE,PALO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDAS CONTUSAS,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LA PRIMAVERA,21D04C01S01,LA PRIMAVERA 1,SUCUMBIOS,21,SHUSHUFINDI,2104,-0.15451,-76.65293,RURAL,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,11:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,MUJER,FEMENINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO
ASESINATO,ZONA 1,SUCUMBIOS,SHUSHUFINDI,LA PRIMAVERA,21D04C01S01,LA PRIMAVERA 1,SUCUMBIOS,21,SHUSHUFINDI,2104,-0.15451,-76.65293,RURAL,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,11:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,MUJER,FEMENINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,MARIA AUXILIADORA,13D02C08S02,MARIA AUXILIADORA 2,MANABI,13,MANTA,1308,-0.97673,-80.71918,URBANO,RIO,PUBLICO,2025-05-22 00:00:00,13:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,UNION LOJANA,07D05C05S01,UNION LOJANA 1,EL ORO,07,HUAQUILLAS,0707,-3.4785,-80.20519,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,10:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO,BASICA
HOMICIDIO,ZONA 9,D.M. QUITO,ELOY ALFARO - DMQ,MENA,17D06C08S03,MENA 3,PICHINCHA,17,QUITO,1701,-0.25821,-78.55529,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,19:30:00,ARMA BLANCA,CORTO PUNZANTE,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA BLANCA,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 9,D.M. QUITO,TUMBACO,VIA LACTEA,17D09C03S01,VIA LACTEA 1,PICHINCHA,17,QUITO,1701,-0.2083,-78.42395,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,00:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,SIN_DATO
ASESINATO,ZONA 3,PASTAZA,PASTAZA,PUYO SUR,16D01C01S01,PUYO SUR 1,PASTAZA,16,PASTAZA,1601,-1.4991,-77.96975,RURAL,BARES,PRIVADO,2025-05-23 00:00:00,01:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S08,FLOR DE BASTION 8,GUAYAS,09,GUAYAQUIL,0901,-2.0947,-79.96354,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,14:40:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,BABAHOYO,MONTALVO,12D01C18S01,MONTALVO 1,LOS RIOS,12,MONTALVO,1203,-1.79318,-79.30064,RURAL,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,17:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,FISICA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S02,FORTIN 2,GUAYAS,09,GUAYAQUIL,0901,-2.11255,-79.95381,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,17:50:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S01,TRINITARIA NORTE 1,GUAYAS,09,GUAYAQUIL,0901,-2.23971,-79.91783,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,16:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S01,TRINITARIA NORTE 1,GUAYAS,09,GUAYAQUIL,0901,-2.23971,-79.91783,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,16:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VICTORIA,09D03C02S04,VICTORIA 4,GUAYAS,09,GUAYAQUIL,0901,-2.19157,-79.88782,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,23:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VICTORIA,09D03C02S04,VICTORIA 4,GUAYAS,09,GUAYAQUIL,0901,-2.19157,-79.88782,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,23:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,37,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,DIVINO NINO,09D24C06S02,DIVINO NINO 2,GUAYAS,09,DURAN,0907,-2.16137,-79.82169,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,22:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,19,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MONTE BELLO,09D07C01S01,MONTE BELLO 1,GUAYAS,09,GUAYAQUIL,0901,-2.11636,-79.94779,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,01:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,63,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,09,GUAYAQUIL,0901,-2.06811,-79.93271,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,21:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,09,GUAYAQUIL,0901,-2.06811,-79.93271,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,21:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,57,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S03,FLORESTA 3,GUAYAS,09,GUAYAQUIL,0901,-2.25833,-79.89093,URBANO,VIA PUBLICA,PUBLICO,2025-05-11 00:00:00,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S02,FORTIN 2,GUAYAS,09,GUAYAQUIL,0901,-2.11259,-79.95357,URBANO,CASA/VILLA,PRIVADO,2025-05-22 00:00:00,18:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,77,A,HOMBRE,MASCULINO,MESTIZO/A,VIUDO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S04,PARAISO LA FLOR 4,GUAYAS,09,GUAYAQUIL,0901,-2.10484,-79.96168,RURAL,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,03:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,19 DE NOVIEMBRE,07D02C08S01,19 DE NOVIEMBRE 1,EL ORO,07,MACHALA,0701,-3.24636,-79.96791,URBANO,CASA/VILLA,PRIVADO,2025-05-22 00:00:00,19:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUIDEAS,09D07C05S03,ORQUIDEAS 3,GUAYAS,09,GUAYAQUIL,0901,-2.07897,-79.89651,URBANO,VIA PUBLICA,PUBLICO,2025-04-20 00:00:00,19:35:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 5,LOS RIOS,QUEVEDO,GALO PLAZA,12D03C05S02,GALO PLAZA 2,LOS RIOS,12,QUEVEDO,1205,-1.0119,-79.47239,URBANO,CASA/VILLA,PRIVADO,2025-05-22 00:00:00,20:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,LOS ESTEROS,13D02C01S03,LOS ESTEROS 3,MANABI,13,MANTA,1308,-0.95685,-80.69941,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,00:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,CHOFER PROFESIONAL,SIN_DATO
